design,recipe,nodes,levels,iterations
max_orig.bench,"rs -K 4 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rs -K 4 -N 2;rwz;rf;b",2845,168,0
max_orig.bench,"rs -K 4 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2833,161,0
max_orig.bench,"rs -K 4 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rs -K 12 -N 2;rfz;rwz;rf;b",2833,167,0
max_orig.bench,"rs -K 12 -N 2;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2833,161,0
max_orig.bench,"rs -K 6 -N 2;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2833,161,0
max_orig.bench,"rs -K 6 -N 2;rfz;rs -K 8;rwz;rfz;rs -K 8 -N 1;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2825,167,0
max_orig.bench,"rs -K 6 -N 2;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;rs -K 16 -N 2",2833,177,0
max_orig.bench,"rs -K 6 -N 2;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;rs -K 14;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2835,170,0
max_orig.bench,"rs -K 6 -N 2;rfz;rs -K 8;rwz;rs -K 16;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2833,166,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rf;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 10 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 14 -N 2;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 14 -N 2;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rs -K 16 -N 3;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 14 -N 2;b",2825,167,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;b;rfz;rwz;rs -K 14 -N 2;b",2833,163,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rs -K 12;rfz;rwz;rs -K 14 -N 2;b",2833,167,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 14 -N 2;rf",2833,177,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rs -K 10 -N 1;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 14 -N 2;b",2833,166,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;rs -K 14 -N 3;rwz;rwz;rfz;rwz;rs -K 14 -N 2;b",2833,171,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;b;rs -K 14 -N 2;b",2845,167,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rs -K 12 -N 1;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 14 -N 2;b",2842,171,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;rs -K 14;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,170,0
max_orig.bench,"rw;rf;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2830,186,0
max_orig.bench,"rw;rs -K 14 -N 3;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 16;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2830,186,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rfz;rwz;rs -K 16 -N 1;b;rs -K 12 -N 2;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2842,171,0
max_orig.bench,"rw;rfz;rs -K 8;rwz;rs -K 16;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,166,0
max_orig.bench,"rw;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;rfz;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,167,0
max_orig.bench,"rw;rfz;rs -K 16 -N 3;rwz;rfz;rw;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2825,167,0
max_orig.bench,"rw;rfz;rs -K 16 -N 3;rwz;rfz;rf;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2825,167,0
max_orig.bench,"rw;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;rs -K 10 -N 2",2833,177,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rs -K 14 -N 1;rfz;rwz;rs -K 12 -N 3;b",2833,167,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rs -K 16 -N 2;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2842,171,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rw;rfz;rwz;rs -K 12 -N 3;b",2833,167,0
max_orig.bench,"rs -K 4 -N 2;rs -K 10;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2830,186,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rs -K 4 -N 2;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2825,167,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rs -K 16 -N 1;rfz;rwz;rs -K 12 -N 3;b",2833,167,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rs -K 10 -N 1;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2842,171,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;b;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2842,171,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rs -K 4;rwz;rs -K 12 -N 3;b",2845,168,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rs -K 14 -N 2;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2840,161,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 16 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;rf;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,170,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;rs -K 14 -N 1;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,171,0
max_orig.bench,"rwz;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2824,184,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rs -K 14 -N 3;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,166,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rf;rs -K 12 -N 3;b",2845,167,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;rs -K 6 -N 2;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,170,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rs -K 6 -N 3;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2840,161,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rs -K 16;rwz;rs -K 12 -N 3;b",2845,168,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 10;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;rs -K 16 -N 3",2833,177,0
max_orig.bench,"rs -K 4 -N 2;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;rs -K 4 -N 2;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,171,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rs -K 16 -N 3;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2825,167,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 16 -N 1;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;rfz;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,167,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;rf;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,170,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rs -K 10 -N 3;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2831,169,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 4 -N 2;rw;b;rwz;rs -K 16;rfz;rwz;rs -K 12 -N 3;b",2833,167,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rs -K 16 -N 3;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2830,186,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;b;rs -K 16 -N 2;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2842,171,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 14 -N 3;rs -K 10 -N 2;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2835,170,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 2;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 2;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 12 -N 3;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 2;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 2;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rs -K 8 -N 2;rwz;rs -K 6;b",2845,168,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rs -K 12 -N 1;rfz;rwz;rs -K 6 -N 2;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2831,169,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2833,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 4 -N 2;rs -K 8 -N 2;b;rwz;rwz;rfz;rwz;rs -K 6;b",2840,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rs -K 16 -N 2;rs -K 6;b;rwz;rs -K 4 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2825,167,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 4 -N 2;rs -K 12 -N 1;b;rwz;rwz;rfz;rwz;rs -K 6;b",2840,161,0
max_orig.bench,"rw;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 10 -N 3;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 10 -N 3;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rs -K 6 -N 3;rfz;rwz;rs -K 6;b;rwz;rs -K 10 -N 3;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2831,169,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 10 -N 3;rw;b;rs -K 14 -N 1;rwz;rfz;rwz;rs -K 6;b",2833,167,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rs -K 16;rfz;rwz;rs -K 6;b;rwz;rs -K 10 -N 3;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2831,169,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rs -K 8 -N 2;rwz;rs -K 6;b",2845,168,0
max_orig.bench,"rs -K 12 -N 3;rs -K 8 -N 1;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2830,186,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rs -K 10 -N 3;rfz;rwz;rs -K 6;b",2833,167,0
max_orig.bench,"rs -K 12 -N 3;rf;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2830,186,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rs -K 16 -N 1;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2833,166,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;rs -K 14 -N 3;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rs -K 6;b",2835,170,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rw;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;rs -K 6 -N 2;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rw;b",2835,170,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rfz;rwz;rw;rs -K 16 -N 3",2833,177,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 12;rw;b;rwz;rwz;rs -K 6 -N 3;rwz;rw;b",2845,168,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rwz;rw;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rwz;rw;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rs -K 14 -N 1;rw;b",2829,167,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 14 -N 2;rs -K 14;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2840,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 14 -N 2;rs -K 6;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2840,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rs -K 4 -N 3;rwz;rs -K 6 -N 3;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,166,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 14 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;rs -K 16 -N 2",2833,177,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 14 -N 2;rw;rs -K 14;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,171,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rs -K 14 -N 3;rwz;rs -K 16 -N 1;b",2845,168,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rs -K 14 -N 3;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2831,169,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8 -N 3;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rs -K 4 -N 1;rfz;rwz;rs -K 16 -N 1;b",2833,167,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rs -K 4 -N 2;rwz;rs -K 16 -N 1;b",2845,168,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;rs -K 4 -N 3;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,171,0
max_orig.bench,"rs -K 12 -N 3;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rs -K 16 -N 1;rs -K 16 -N 1;b",2845,167,0
max_orig.bench,"rs -K 14 -N 2;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
max_orig.bench,"rs -K 14 -N 2;rfz;rs -K 8;rwz;b;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2829,166,0
max_orig.bench,"b;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2832,165,0
max_orig.bench,"rs -K 14 -N 2;rfz;rs -K 8;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;rs -K 4 -N 3",2833,177,0
max_orig.bench,"rs -K 14 -N 2;rfz;rf;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
max_orig.bench,"rs -K 14 -N 2;rfz;rf;rwz;rs -K 4;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,166,0
max_orig.bench,"rs -K 14 -N 2;rfz;rf;rwz;rfz;rwz;rs -K 6 -N 3;rs -K 10 -N 2;rwz;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2835,170,0
max_orig.bench,"rs -K 14 -N 2;rfz;rf;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 1;rw;b;rs -K 4;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,167,0
max_orig.bench,"rs -K 14 -N 2;rfz;rf;rwz;rfz;rwz;rs -K 6 -N 3;b;rs -K 14;rs -K 6 -N 1;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2842,171,0
max_orig.bench,"rs -K 14 -N 2;rfz;rf;rwz;rfz;rwz;rs -K 6 -N 3;b;rwz;rs -K 6 -N 2;rw;b;rwz;rwz;rfz;rwz;rs -K 16 -N 1;b",2833,161,0
